saved_as,original_filename,artifact_id,version_id,content_type,size_bytes
seed3_offepi_complex.pdb,seed3_offepi_complex.pdb,05bb465f-b3b1-468a-b305-e97d70a4c048,cd575673-b83e-4032-bfdb-1e2c6a1669eb,chemical/x-pdb,296621
hotspot_geometry.csv,hotspot_geometry.csv,d25ca1e5-f4e7-4892-8de7-a44e3454af1c,12eca53a-f4ba-4992-af85-59dca752c421,text/csv,1086
diagnosis_metrics.csv,diagnosis_metrics.csv,2ae9b1e8-8cc0-48f9-b7a8-8f2571ff9c73,ce239450-8fd9-4117-825e-acec4c702c21,text/csv,697
nb3_structural_diagnosis.txt,nb3_structural_diagnosis.txt,3a0e5178-af6f-4025-b567-d2ee44c28b01,bbed9734-7bb6-4215-b0f8-5504e1659deb,text/plain,27011
fig4a_surface_character.png,fig4a_surface_character.png,6e116ca5-7201-40d3-ba75-06ed64630fe2,f74a12ea-686b-4d8c-a826-834e328d19e9,image/png,754414
fig4_clusters_annotated.png,fig4_clusters_annotated.png,de1524d6-e2a5-4cd6-9276-a180bd300eaa,25b61b59-caab-45d1-9001-67224249e222,image/png,468451
fig3_seed3_annotated.png,fig3_seed3_annotated.png,3038a268-a221-4364-a02b-4b75d5b496ef,0153a5cf-ddbc-427c-82cb-9370ca461e55,image/png,443122
fig2_seed5_annotated.png,fig2_seed5_annotated.png,e02cbc2a-9299-4887-ad26-d0bdf2948f5a,e82641e0-c8f1-4e70-90c7-8fa6f5dedc98,image/png,204288
fig1_nb3_annotated.png,fig1_nb3_annotated.png,696d0728-3c84-4317-b2f3-0c3374a141f7,3ead1ff0-03e8-45d4-86f2-7e7251ea45bc,image/png,345369
report_outline__7eee45d3.md,report_outline.md,7eee45d3-2994-46dd-92c4-62596e032221,27dfe4b6-6d2e-485f-a586-b910ee015280,text/markdown,7346
report_outline__1f4983a1.md,report_outline.md,1f4983a1-cd75-4d0e-b67c-b9a2056c3670,9f6bb5fa-0a4e-48e9-bd70-0ada616b58d9,text/markdown,8708
FULL_REPORT.md,FULL_REPORT.md,2431eca3-0b03-44aa-bbb9-533a019c8820,9c50bcd7-612a-4883-8766-2e4fea354d3c,text/markdown,26259
ns1_final_benchmark_bundle.tar.gz,ns1_final_benchmark_bundle.tar.gz,83c84ee9-abd3-4a17-9e2e-dda1d05ae8a5,f61f8176-9ed7-4872-96d1-6ea832338dc7,application/gzip,663022
ns1_binder_benchmark_repo.tar.gz,ns1_binder_benchmark_repo.tar.gz,2eeaa60e-4cc8-44e4-a6ce-4ccacb43d73a,436b17a1-fab7-4787-8a1d-26e5aa51d035,application/gzip,221593
final_benchmark_analysis.ipynb,final_benchmark_analysis.ipynb,77c4a78d-f080-4b50-9b2b-540b73e2d843,66dc6dc4-90fd-4048-b8f6-2fc0174df1cb,application/x-ipynb+json,9330
denv_conservation_check.py,denv_conservation_check.py,2863f3cc-2e2b-446e-b250-608f37f0d527,3b5baaeb-fd7a-4076-81b0-efc5d5fc9bca,text/x-python,4681
epitope_contact_analysis.py,epitope_contact_analysis.py,db377bcd-7db3-47d2-ace7-d8c4a817a9a9,65cda66c-ba52-4442-9808-7516ac3c4245,text/x-python,7689
boltz2_validation_harness.sh,boltz2_validation_harness.sh,5adc5f35-88bb-4eda-b8b9-77c0dc95fc24,b396e5d1-515e-4af6-a326-8d956ce30c0e,text/x-sh,2881
README__b2c7ba07.md,README.md,b2c7ba07-422a-4bf6-9bcf-a5c60c06ba05,6e22da2b-06a7-4d85-84a6-68bb7691bae3,text/markdown,9338
plan_consolidate-the-5-week-ns1-binder-design_fd4f5ec1.json,plan_consolidate-the-5-week-ns1-binder-design_fd4f5ec1.json,2c815e96-899b-4937-a343-bdeabcfcb936,40294495-e859-4843-9a78-8c4d5d31a5ed,application/json,3372
seed5_refinement_methods.md,seed5_refinement_methods.md,94e956ce-c895-4fcb-8c8c-ac0303983c23,d928405a-382b-43b1-871c-fabbbc617e95,text/markdown,14913
campaign_master_summary.png,campaign_master_summary.png,83487ca6-d0fd-46f1-b4b5-4e6275651357,6d73130f-658a-44b0-a95a-09290a849f94,image/png,137058
final_ranked_binder_table.csv,final_ranked_binder_table.csv,db347707-bf66-4d4a-9548-57a988891921,1d774914-1e73-4b42-b53d-c20e49762f5e,text/csv,3025
denv1-4_conservation.png,denv1-4_conservation.png,8294c1b9-b4f5-4d26-95f3-47736b849863,70f16951-e7f9-408e-8065-43b5b0e959e2,image/png,91846
denv1-4_contact_conservation_top_designs.json,denv1-4_contact_conservation_top_designs.json,7c54269e-5067-4593-8509-0e82d5831659,53485d3a-e41a-458d-82c6-e42494713c6b,application/json,3343
denv1-4_betaladder_conservation.csv,denv1-4_betaladder_conservation.csv,afbe7f7f-90a0-4cd3-938d-334db201a9c2,ced16289-b58c-4d65-b878-e45fb5b9026e,text/csv,1561
phase1b_boltz_epitope_fidelity.png,phase1b_boltz_epitope_fidelity.png,44772539-c338-4792-a8de-bcd3431e1d6a,23f7455e-47d0-42bf-b41f-4b6e0ecdb819,image/png,111536
boltz_1b_full_results.json,boltz_1b_full_results.json,278be740-0003-4190-bec5-de8a13bb3c8b,3e463567-13a7-4322-b3dd-20ff344143ca,application/json,5866
boltz_1b_results.csv,boltz_1b_results.csv,a2e9ccdc-8d8a-45e4-ac4e-19024f05bc58,4d2436fc-6dd7-4116-97ea-481a21614f09,text/csv,1215
boltz_1b_seqs.json,boltz_1b_seqs.json,50fad25a-1c56-431b-ad31-abea9ae0bf79,d3cd6fe2-a348-43ba-b1ec-79ebdda72747,application/json,4233
rf2_1b_shortlist_pdbs.tar.gz,rf2_1b_shortlist_pdbs.tar.gz,cf13c993-bf09-4c0d-8596-be7be27c1f3c,32e42b81-d99e-43b4-a1d5-60ddd39d5d20,application/gzip,652721
rf2_1b_all64_results.json,rf2_1b_all64_results.json,9b1f75e3-64af-42b9-a7f2-277c82923c27,88498b57-bfc0-4dd5-a62d-5f1f791520a4,application/json,28015
rf2_1b_shortlist.csv,rf2_1b_shortlist.csv,c9fcbed8-f988-4a02-b1c5-6057d6994f27,de1e843e-91b7-4454-acae-95efee22e2a6,text/csv,1087
mpnn1b_designs.tar.gz,mpnn1b_designs.tar.gz,e9161361-4fbc-4994-81b3-ae0df5a271b8,077ca026-2277-466f-a801-eae9ed3190a8,application/gzip,734050
phase1b_backbones.tar.gz,phase1b_backbones.tar.gz,859657ae-d4e7-4f93-a678-7a0cf369eec1,53a2e9dc-87de-4720-bdb0-a5e57ca5423f,application/gzip,367608
onepitope_seed_hlt.pdb,onepitope_seed_hlt.pdb,6824f7a6-7f8a-4db2-9ce9-251ad90216cb,fbbabad1-4429-484b-b62a-2c02dc57732f,chemical/x-pdb,174879
phase2_boltz_epitope_fidelity.png,phase2_boltz_epitope_fidelity.png,52e66982-5536-443d-8aca-0a70de19b5cb,1575d2e4-a4fc-4611-a63c-1fb01247ec31,image/png,108718
boltz_shortlist_full_results.json,boltz_shortlist_full_results.json,88283683-3e04-4b03-b1a2-80753b723cc2,ab179bf6-44f7-4584-8ae7-a6f54e69b4bd,application/json,5991
boltz_shortlist_results.csv,boltz_shortlist_results.csv,c466563a-ac94-4ee4-9c9c-ba2fc6364642,6743caac-84b6-49a3-a538-7c94c9bb3111,text/csv,1209
boltz_shortlist_seqs.json,boltz_shortlist_seqs.json,42b5f6ff-e4d0-4fec-952b-88dd48eef42f,91de0d82-988e-4038-a0e6-2fb97f7fe6d8,application/json,4221
phase1_rf2_summary.png,phase1_rf2_summary.png,4d57fe17-54a9-412b-a147-b50339837887,fff40c04-56fe-4ccf-b2c0-e70637c3a00d,image/png,170588
rf2_shortlist_pdbs.tar.gz,rf2_shortlist_pdbs.tar.gz,32eb07f8-886f-4598-a886-0292d2851eb9,152e4356-8a67-4295-86bf-a9eb2aeb302a,application/gzip,662347
rf2_all48_results.json,rf2_all48_results.json,f8d645f0-324d-448b-b689-97793724e14a,307f8bcb-5cf2-49b3-a7c9-3b37baa48a7d,application/json,30995
rf2_shortlist__c17a6efd.csv,rf2_shortlist.csv,c17a6efd-8c9b-4cfa-b3fb-5915efd1cb2f,a513b5bb-e270-4eda-a9b6-dfc09e511973,text/csv,2293
mpnn_designs.tar.gz,mpnn_designs.tar.gz,4382a540-6dbe-4d7c-8d25-6e95461bc780,dea1188d-2904-4cb7-8bcc-66813773c412,application/gzip,551391
rfdiffusion_designs.tar.gz,rfdiffusion_designs.tar.gz,655d521b-62ed-4e45-b0ff-2ed24af18510,79ea4b47-e21f-464a-ab88-b1b1d07603b8,application/gzip,14524439
seed5_chothia.pdb,seed5_chothia.pdb,4b2fd22a-2291-475b-ab1c-a17242fc94d0,7789540a-a85c-4a2a-bca3-53a21e689549,chemical/x-pdb,107502
seed5_HLT.pdb,seed5_HLT.pdb,4805c432-5f97-4850-a2dc-1a6b09f32d09,a8753f39-4e19-4533-a328-1b0b60cda1aa,chemical/x-pdb,108096
phase1_summary.json,phase1_summary.json,5eeca179-c36d-486a-a96c-b9cb56db6bf2,fad75d32-bf90-4f26-b4f1-b50431e04e50,application/json,487
rf2_all_scores.csv,rf2_all_scores.csv,6f81f1a4-603c-4b8f-a0e1-c412a0b08b2c,02df6beb-1414-4459-afc1-3e61ea8d04c4,text/csv,1577
rf2_shortlist__f813a7fa.csv,rf2_shortlist.csv,f813a7fa-e82f-4021-a54a-7eda5a837c5b,4b981e42-d459-43e3-93ff-ecb4dbca5dbb,text/csv,431
designed_sequences.fasta,designed_sequences.fasta,145ad1ef-671e-411e-b5ae-b96b3d98ffc5,65951125-b677-46cb-b94c-76ddb36f2211,text/plain,6480
cdr_positions__e96318ac.json,cdr_positions.json,e96318ac-56f8-4136-8aa2-fc4ac9d9ab6a,14e6b35c-ff17-4e25-af0d-64dc6aa41565,application/json,451
seed5_binder.pdb,seed5_binder.pdb,4ee4cddd-c93a-4e8b-9a02-cc407c2ef295,2768835d-335b-4c71-a1fe-b66455230d26,chemical/x-pdb,72337
switch_construction_plan.md,switch_construction_plan.md,bb22e97b-0221-43c7-9a56-d1d957018757,09abd844-3b3c-4984-ac34-0e79db5a7704,text/markdown,13988
switch_binder_geometry.png,switch_binder_geometry.png,bcef0ae9-940f-45f4-b511-6909082759e4,e6f6ccae-3c21-41ae-9c43-6dc47e3c055d,image/png,174536
anarci_status.log,anarci_status.log,196410e9-35c9-43c2-ada4-e580d44cf6eb,2f170751-d2d9-4f49-9d04-f4e5ae57d824,text/plain,3855
cdr_positions__9a0cf8d7.json,cdr_positions.json,9a0cf8d7-a2ea-4984-9862-d70e22532a2e,5568843d-d1c4-4f5b-98af-f1b997c4f438,application/json,261
cropped_ns1.pdb,cropped_ns1.pdb,b3247340-6b1c-418d-98fe-c6f5671bad56,d53588f4-974b-4aa4-b225-5006006abd97,chemical/x-pdb,4676
hlt_framework.pdb,hlt_framework.pdb,6573600c-6bba-4010-b122-f0bd02a74268,ab8e7439-7ec3-4d80-ac91-921ad76d5582,chemical/x-pdb,6704
numbered_seed5.pdb,numbered_seed5.pdb,71fa3311-b5e1-4c05-a3ae-9aa967973b88,036edae8-fb01-4734-be09-e86d86868edf,chemical/x-pdb,9312
plan_refine-seed-5-pose-via-partial-diffusion_fd4f5ec1.json,plan_refine-seed-5-pose-via-partial-diffusion_fd4f5ec1.json,f404f615-77b4-4b1d-9eac-603ae862efbd,fdf940dc-95f4-403c-b92e-a4d832961d70,application/json,5132
seed5_robustness_results.json,seed5_robustness_results.json,61df6c67-3a2a-4126-91d9-bd7f114618e1,20baf6ea-33c6-4e4e-a219-8ed594b0a928,application/json,2621
seed5_robustness.png,seed5_robustness.png,f3f2c665-bd64-44c9-893b-1169da1c3cef,2f687272-3948-4d66-baeb-965ff8e05de1,image/png,151814
control_validation_results.json,control_validation_results.json,984742b6-4ec3-4f24-a86b-da4bb9318288,7a120904-1375-4b37-818f-fadb42598125,application/json,2183
control_validation.png,control_validation.png,0168baef-8d1c-4696-91d0-f2b5fc99ec94,5ad9f7cb-4375-4bc0-90e3-1f0ca57ae55a,image/png,99729
nb3_step2_3_report.md,nb3_step2_3_report.md,3ee9d3d8-248c-45bc-8ac4-79797368264a,62bf8777-a4c8-4894-8255-0679ad289e22,text/markdown,4951
nb3_step2_3_boltz_results.csv,nb3_step2_3_boltz_results.csv,b4312503-6459-4120-928f-b7cb32e74cf3,914325d5-eb0b-4799-bc87-2e6c81b44482,text/csv,883
nb3_step2_3_result.png,nb3_step2_3_result.png,d466a3fa-3dc8-4749-9e2e-fd1663ef8ede,06bec26d-a960-4beb-9c7a-293f52aa2f81,image/png,106282
multi_validator_report.md,multi_validator_report.md,acd3ec8c-e1a9-43b6-ad19-6294f233de98,90e086b6-e7a1-4d15-a97e-9b066becde2a,text/markdown,4953
multi_validator_structures.tar.gz,multi_validator_structures.tar.gz,d479783c-da8b-4bcf-9c37-ba26fd3b33d7,7c35343a-6d55-45d9-97c1-04bdf7e20a15,application/gzip,904892
multi_validator_results.json,multi_validator_results.json,8c444a69-503e-479a-920a-5e3935db3908,abbfcf80-cc2b-4387-be95-d515f7593dfd,application/json,3542
multi_validator_results.csv,multi_validator_results.csv,73e7a170-7ea5-4f8a-80eb-f7c440061406,b9cddbdf-aa3b-429b-b4dc-7ca0fd42b787,text/csv,378
nb3_step2_3_rf2_ranking.csv,nb3_step2_3_rf2_ranking.csv,0e686ccc-9dec-41f6-9dfe-58dfcca06b56,e10ae14d-4d44-46ee-8b20-4ff3ef7bacfd,text/csv,3011
ns1_target_REAL.fasta,ns1_target_REAL.fasta,d3cd9937-ba00-4842-919f-6b8f7f7bd5ad,cf559f40-3317-40ad-9946-50bf3bc891f4,text/plain,163
nb3_REAL.fasta,nb3_REAL.fasta,b223f5a7-a3ad-4170-95f4-572fc3ca7051,9773f696-9056-4c52-8a3d-0d9f339282d6,text/plain,124
target_residue_map.json,target_residue_map.json,c9107f09-e0b5-4d20-b065-79040e4f510b,6bcad673-c97c-49a9-94b8-870e5624c5af,application/json,922
target_ns1_REAL.fasta,target_ns1_REAL.fasta,532f641b-8817-4bc3-9690-8dcd97fbba99,eb2933c9-3767-431b-b919-183b61d3e4f3,text/plain,163
nb3_step2_3_execute.sh,nb3_step2_3_execute.sh,8ff5630c-70ab-4f2d-bf8d-fbf1c5a981bb,04a04aa2-fd85-40ad-b0e8-f93fc7657e89,text/x-sh,7407
nb3_step2_3_setup.sh,nb3_step2_3_setup.sh,bd39da93-436b-430e-ac8a-b429bf08e3b0,0e4d8288-7112-42d4-a654-a275d55d63a2,text/x-sh,3805
nb3_optimization_status.txt,nb3_optimization_status.txt,3472e895-b416-41a4-839c-1f917afebd71,5cb28163-0b2c-4087-a6d5-d4aedd5a45ab,text/plain,5551
nb3_step2_3_execution_summary.json,nb3_step2_3_execution_summary.json,996a4be8-d1f4-48af-ba64-46e6a5beda03,aa01cf86-52ee-4fe4-8c1e-3543dd6c3e9e,application/json,2154
nb3_step2_3_config.json,nb3_step2_3_config.json,118e6a17-94f6-4432-9579-6b7f2276c7a0,4631dc01-638b-4a43-950a-4ef92eb7df35,application/json,2528
nb3_step1_epitope_fidelity.png,nb3_step1_epitope_fidelity.png,4da531bb-bc4a-4e4f-9085-8a6e7d633b89,9af6e7d5-e852-4cb3-88da-e410c41878a2,image/png,85774
nb3_step1_interface_analysis.json,nb3_step1_interface_analysis.json,8dee3b03-bfbb-4584-bab1-48ce1a39e95e,7452389f-dc60-435b-b61a-188cdacd5ea7,application/json,5810
bindcraft_pilot_corrected_report.md,bindcraft_pilot_corrected_report.md,3e42aed3-f2b1-4c05-bbcf-ef3288a6c5ac,bb3ef9d7-55fc-40aa-a956-9d887a39b473,text/markdown,2077
step1_summary.json,step1_summary.json,58f742be-cd78-4735-9d41-c9d22017629a,3a0d28f4-b0a9-4fe1-89b8-691c816a1230,application/json,2756
bindcraft_deployability_report.md,bindcraft_deployability_report.md,08923f26-b136-43fc-a47e-dc73a3ac958e,8b93b7bd-0b59-4640-8e67-8daa82635848,text/markdown,18362
post_pilot_score_vs_nb3.sh,post_pilot_score_vs_nb3.sh,a701c949-0468-4336-bc73-86406a75ff4f,d5d2e655-8aa1-4f21-b429-da076bb7fff7,text/x-sh,2851
ns1_betaladder_target.json,ns1_betaladder_target.json,987a27c3-819d-41dc-9c1f-551331066130,586300f0-bd5a-4384-9064-3406599e60a2,application/json,354
deploy_and_pilot_bindcraft.sh,deploy_and_pilot_bindcraft.sh,ef57065d-3d3b-4dea-8858-0459e66f2b80,a85a5991-8c80-4dce-8b97-021d63678b9f,text/x-sh,2835
nb3_EXECUTION_SUMMARY.txt,nb3_EXECUTION_SUMMARY.txt,fe73dd20-418b-4f33-b130-bc2aa8d2d046,1eefe038-d697-408f-b043-53b5c6b0f765,text/plain,9442
nb3_optimization_strategy.md,nb3_optimization_strategy.md,d25e6006-4305-4caf-b6ae-72aa37d76411,afbcf216-0f28-45f2-8339-587ddc7d32a6,text/markdown,7806
nb3_optimization_plan.json,nb3_optimization_plan.json,6735b890-d653-47e3-b199-db63b270f3f5,3aa41c87-e45d-4ec8-99d5-c4d661615359,application/json,2928
nb3_manifest__1fd40a4d.json,nb3_manifest.json,1fd40a4d-5845-469f-a944-4d7162eb7284,b44daf2a-70b9-4f7a-98c7-245e2e8b7f8e,application/json,2155
nb3_dldesign_0_binder__c6868c1e.fasta,nb3_dldesign_0_binder.fasta,c6868c1e-b608-4525-9f1e-7dda5b582046,74ae2212-7f99-45ea-af8e-d3107117bfc8,text/plain,142
nb3_dldesign_0_fulllen_MSA__d6c29fa3.yaml,nb3_dldesign_0_fulllen_MSA.yaml,d6c29fa3-5979-47b2-8d01-60af04668e11,010f1293-9715-4e6d-9a0a-40189966ac74,application/x-yaml,570
nb3_dldesign_0_complex_MSA__5f6bd57e.pdb,nb3_dldesign_0_complex_MSA.pdb,5f6bd57e-a54f-40e8-a7ee-3425a648ea0f,c10238c2-4288-4fe7-b78e-aaa4013a31e3,chemical/x-pdb,296621
nb3_dldesign_0_complex_noMSA__402c9b99.pdb,nb3_dldesign_0_complex_noMSA.pdb,402c9b99-385e-42e9-aa85-b8363a349091,5babcf90-80f2-4e15-b5c6-a03548e498d9,chemical/x-pdb,296621
nb3_dldesign_0_complex_noMSA__da3eb4cb.pdb,nb3_dldesign_0_complex_noMSA.pdb,da3eb4cb-8eac-42d2-8307-a92800a24dd8,1e4628bf-df98-4428-b94e-e93eea998e03,chemical/x-pdb,296621
nb3_dldesign_0_complex_MSA__7eadcf18.pdb,nb3_dldesign_0_complex_MSA.pdb,7eadcf18-4f7f-4305-a59c-a927fc8f00f3,2df83040-1754-4b70-87d2-2343a7d4070a,chemical/x-pdb,296621
nb3_dldesign_0_fulllen_MSA__d6d7cf08.yaml,nb3_dldesign_0_fulllen_MSA.yaml,d6d7cf08-ab78-47f1-8b72-09351c46aa63,95440225-4929-44e3-abfa-860e688faafd,text/yaml,570
nb3_dldesign_0_binder__7dbfcea0.fasta,nb3_dldesign_0_binder.fasta,7dbfcea0-92dc-43ef-aec0-5732c60d1777,09605942-db73-4618-acba-eeca330392d1,text/plain,142
nb3_manifest__3f54f5d5.json,nb3_manifest.json,3f54f5d5-15f7-414b-a7af-3224b9a9102a,d91e8ff1-c960-4c61-a834-3d8c9ee8411d,application/json,2155
bl_confirm_results.csv,bl_confirm_results.csv,fa0319c4-c5e3-4c44-819c-fdd6fc5767bc,6da803ca-99f8-4a1c-9c38-e8d2597e710e,text/csv,462
bindcraft_pilot_report.md,bindcraft_pilot_report.md,4325c7b2-4d22-498b-aa46-aa2ab7a3a0bd,e6c7b07e-af06-4c6b-b091-25fc77a9d67d,text/markdown,6591
AF3class_revalidation_report.md,AF3class_revalidation_report.md,8bfd2d87-000e-4299-ba71-6ec1b5b08fd8,1b1e82d5-c2dc-4bc8-a64e-bc7a14b55d15,text/markdown,9953
boltz_metrics_24.json,boltz_metrics_24.json,d2d7634e-3fe4-4896-a299-d4d80d67cdfa,9faf81e0-2242-48ca-a4f0-43544ed08a80,application/json,7712
head_to_head_boltz_vs_rf2.csv,head_to_head_boltz_vs_rf2.csv,2137ef98-8310-497d-8bba-ab212b629eef,4d841b09-622d-4cea-b626-6c02f3db9ab4,text/csv,2227
boltz_vs_rf2_comparison.png,boltz_vs_rf2_comparison.png,220b5dcf-2ddb-40b3-a3bb-8cf4274cd006,8040171c-9bfe-4d18-88cd-2a2587ff4d1b,image/png,219959
plan_re-validate-24-existing-ns1-flu-nanobody_e669212f.json,plan_re-validate-24-existing-ns1-flu-nanobody_e669212f.json,c6cc25ac-1041-42d3-a020-634640949d80,cc325fa2-f5b3-4e89-ba7d-a35b9d35de43,application/json,4481
NS1_directionB_epitope_target.pdb,NS1_directionB_epitope_target.pdb,a3b21614-5460-4ca9-acb7-dbed578ca923,e167bf5f-eb85-4bff-b9be-0e7fca1d3297,chemical/x-pdb,97773
NS1_directionC_epitope_target.pdb,NS1_directionC_epitope_target.pdb,92bc9920-2c4e-41a4-9e21-f680a6801374,c788d2b4-91ac-4748-a35c-b5a728d574fb,chemical/x-pdb,225889
run_rfantibody_scale.sh,run_rfantibody_scale.sh,bfc899aa-1768-4afa-b859-50b5719307ce,cf156116-e13e-45fa-89fc-bb74611beef0,text/x-sh,3594
option2_Eprotein_contingency.md,option2_Eprotein_contingency.md,a578a345-ece8-4d5a-9100-5cd9f848549a,9c0dbd0b-63f2-4629-ab40-3f82cf7d8996,text/markdown,8360
rf2_three_way.png,rf2_three_way.png,8e81dab2-3edd-4de7-b9a4-4f89215db956,edd280d0-bd7d-4c11-a4cd-7c2f018e4b51,image/png,56334
rf2_three_way.csv,rf2_three_way.csv,68222f88-f48c-4f7e-a64e-6fdd73490802,5098b916-cac0-42cc-b444-c9c8f9cb8790,text/csv,1310
rf2_directionC_scores.csv,rf2_directionC_scores.csv,a602d92a-dfcf-4969-8f70-3106d5492597,4b75da72-bcdb-4417-ba82-81e60c527e03,text/csv,856
ns1_connectorC_T.pdb,ns1_connectorC_T.pdb,432ca744-042e-41e0-9c51-0d5bb6f580f8,4199cfc4-a871-4f65-b512-bf22bcc5d7b9,chemical/x-pdb,224135
directionC_validation.json,directionC_validation.json,5c423870-3f20-451b-bf42-33f5014b6b4a,b6cb572e-3695-4c6c-a944-671579561e17,application/json,2293
directionC_validation.png,directionC_validation.png,65db094d-9e5f-41a0-8a7e-37f6ad201d2f,8f904e71-1339-4be9-9cc9-636c824df59e,image/png,68059
rf2_comparison_both.csv,rf2_comparison_both.csv,93ebfa1f-38e0-4868-9935-23257c4ce9b0,ecd38663-e44c-406e-8968-1e385a07dffb,text/csv,901
rf2_flu_scores.csv,rf2_flu_scores.csv,54a69447-30dd-4644-b54c-aea72647540d,00d02df5-e3b5-4f8e-9698-63370245f4f7,text/csv,866
ns1_concave_patch_finding.json,ns1_concave_patch_finding.json,7c0e88f8-0a2a-405d-bfe7-facfefdcc1c0,513093ac-f479-4285-8dbb-583819c7cbd3,application/json,2522
ns1_concave_patch.png,ns1_concave_patch.png,3b001a19-1e41-4184-a172-dfbcb2416341,75edf682-3f2c-4e75-8dd9-a82efe11ec4d,image/png,102751
rf2_smoke_scores.csv,rf2_smoke_scores.csv,bbe5f3cb-41fb-4e20-9431-80901dee9c25,927cecd4-e77b-4304-8d11-9d528ba03656,text/csv,862
ns1_betaladder_T.pdb,ns1_betaladder_T.pdb,5982bb76-0bb9-4a91-8cd1-8115a1ca4fc9,096e6bf7-e9a8-482a-9bb0-acb27c475e16,chemical/x-pdb,94940
RFantibody_deployability_assessment.md,RFantibody_deployability_assessment.md,3bca0871-d4ab-497b-82f2-e751194b94f4,5a361f02-a693-40f9-9322-5e7b36247345,text/markdown,15023
ns1_reference_patches_P1P2.csv,ns1_reference_patches_P1P2.csv,488166f4-9d44-4679-9d7f-de404e41e04f,8ed41235-f7ad-4f31-bdf0-308390b1dfa7,text/csv,223
ns1_ranked_patches.csv,ns1_ranked_patches.csv,170e110d-204c-4c45-ac38-429470e888b4,ca300437-6aaa-40e5-9a56-178f009940de,text/csv,2830
ns1_surface_curvature.csv,ns1_surface_curvature.csv,8567d0f9-2c5b-4541-9148-26c3c493e18c,4b9c42a1-b6ca-482d-976d-b4af5f4229e8,text/csv,14876
ns1_surface_diagnosis.json,ns1_surface_diagnosis.json,c366857e-838b-4e81-b123-537da2d8eb5c,5e91de07-e69b-48ff-90d7-fa0d940a7131,application/json,4346
ns1_surface_diagnosis.png,ns1_surface_diagnosis.png,71edb558-a879-41e9-90be-1c1474b8a56b,97f58e82-34a8-4666-b0d0-4d8d0531b784,image/png,244134
top50_af2_initial_guess.csv,top50_af2_initial_guess.csv,4722394c-3de8-4b58-ac73-69f28daac66f,d7ad1ea3-9de2-4403-8ef0-e29b1e30fc5d,text/csv,5747
top10_binder_sequences.fasta,top10_binder_sequences.fasta,b3ac2946-31f0-4550-a09d-7442f1c005e1,01f806c5-1080-4fec-b076-546b625281ae,text/plain,1352
top10_binder_complexes.tar.gz,top10_binder_complexes.tar.gz,c126f314-d163-4687-b371-9aaa749a3697,0e0b2e51-79b9-47f7-8980-fbef48abddd3,application/gzip,270911
P2_0_d2_complex.pdb,P2_0_d2_complex.pdb,23ea6cba-26ab-4138-9851-791c0f8b4ba3,35756af1-b800-47fa-80e3-79ca42f20583,chemical/x-pdb,112832
binder_structural_comparison.png,binder_structural_comparison.png,e6be7780-8249-40a1-a73e-689a19cbee6f,b098983a-a674-45d7-aed5-8df025a6193e,image/png,58874
top10_binders.csv,top10_binders.csv,9683d276-5381-4ebe-9592-6e94e7c4a8c8,0d5b7c60-0edf-45a9-8e57-395ff9e9103a,text/csv,717
binder_ranking_structural.csv,binder_ranking_structural.csv,894a3ca2-cf4d-49dc-9c74-290a9936f61b,6021cc83-80aa-4fd5-b2a6-ec6698272514,text/csv,25668
P1_vs_P2_comparison.png,P1_vs_P2_comparison.png,30644c8a-e6ad-4c88-8805-7bd978d83f52,77ec2cfa-81df-4d7a-9bfa-4b67c09b4cef,image/png,48962
P1_vs_P2_summary.csv,P1_vs_P2_summary.csv,92cf8dd5-a90f-4164-8393-f727b82011c1,7766a6b7-8a13-4c88-a604-f058d7508b4c,text/csv,263
P2_results.csv,P2_results.csv,bd9782c7-3e06-4d67-8d9a-07417cc89d0e,c9673de0-4866-4160-b6e5-255fed3cadf8,text/csv,14017
P1_distributions.png,P1_distributions.png,481bb366-87ec-491e-aec2-8745b06a5fdf,de5dd479-95a2-40c3-93c0-9db947431716,image/png,41783
P1_results.csv,P1_results.csv,f15abd2e-c83b-44c1-9582-12d6d4784287,37935206-116a-42ff-865f-c604d501fac1,text/csv,12011
resume_stage23.sh,resume_stage23.sh,a35bbc60-ec17-4d61-9595-cd557e7d13da,a7b8f35a-5e64-4202-b01a-7d5084e25021,text/x-sh,2979
9W22_K272_monomer.pdb,9W22_K272_monomer.pdb,71bf0b83-9b18-4a74-8574-800e9ed6e6e3,5e1cfaea-c7da-4653-a3f4-56e6ff25cfd0,chemical/x-pdb,224131
run_dengue_batch.sh,run_dengue_batch.sh,9a5aa16f-05cb-4ae7-a5f7-db1e32808b08,31f681e2-8c38-4b2b-9316-23f8a23763a6,text/x-sh,3937
execution_status_report.txt,execution_status_report.txt,bea04723-c38e-4f50-8173-7367d8735956,12586d4a-756b-4e79-b90d-7782e6d969b6,text/plain,6820
patch_selection_rationale.txt,patch_selection_rationale.txt,66b3ca3b-4c6d-4b66-9565-43491c092c0c,78619ba7-47d1-4251-9030-bf2edfca9e01,text/plain,14099
design_batch_summary.txt,design_batch_summary.txt,f260f227-d694-4dec-8b4d-58c72a2ad223,8c677459-92e4-4420-9796-53dd27dc49b1,text/plain,8662
9W22_K272.pdb,9W22_K272.pdb,705f80b7-7173-4c84-8121-e8596d8f3d49,782f0ca1-d32f-4e0e-817e-ef58803d5c88,chemical/x-pdb,477171
